#Time,pitch(deg),roll(deg),yaw(deg),X-Acceleration(g),Y-Acceleration(g),Z-Acceleration(g),Pressure(Millibars),Temperature(deg C),Humidity(%)
  3.756978, -2.626938,152.174921,  1.730385
  3.775047, -2.624969,152.174019,  1.730371
  3.793174, -2.625365,152.173022,  1.731097
  3.807675, -2.625728,152.171451,  1.728992
  3.825849, -2.625142,152.169347,  1.728551
  3.843702, -2.625192,152.166738,  1.729227
  3.861813, -2.625577,152.163350,  1.728254
  3.876263, -2.627986,152.160140,  1.727504
  3.894471, -2.628801,152.160058,  1.727119
  3.912555, -2.628707,152.159840,  1.726669
  3.926954, -2.629023,152.159799,  1.728360
  3.944753, -2.629083,152.156466,  1.728570
  3.962408, -2.625622,152.158815,  1.728044
  3.980411, -2.624094,152.159867,  1.729992
  3.994910, -2.622844,152.162326,  1.729315
  4.012976, -2.624131,152.163733,  1.728370
  4.031493, -2.622071,152.164812,  1.730630
  4.045469, -2.621518,152.167244,  1.730875
  4.059684, -2.622429,152.166643,  1.729612
  4.074156, -2.622125,152.167080,  1.730294
  4.088670, -2.622784,152.165768,  1.728577
  4.106749, -2.622277,152.164771,  1.725493
  4.125423, -2.623827,152.164061,  1.725319
  4.139515, -2.623730,152.162736,  1.724871
  4.157251, -2.622751,152.163269,  1.724608
  4.175363, -2.622029,152.163064,  1.723613
  4.193480, -2.622818,152.165673,  1.723469
  4.208013, -2.623538,152.168446,  1.721887
  4.226159, -2.624650,152.171601,  1.721285
  4.243925, -2.625144,152.175385,  1.721132
  4.258291, -2.623203,152.178732,  1.720958
  4.276467, -2.624306,152.183267,  1.722864
  4.294580, -2.623635,152.187324,  1.722463
  4.312714, -2.623185,152.188568,  1.722773
  4.327141, -2.623013,152.190535,  1.723094
  4.344849, -2.623868,152.191477,  1.723641
  4.363029, -2.623250,152.189975,  1.721960
  4.377474, -2.626197,152.188076,  1.721997
  4.395569, -2.628677,152.184866,  1.721731
  4.413660, -2.629874,152.183035,  1.721140
  4.432186, -2.628258,152.181601,  1.720560
  4.446202, -2.626274,152.179893,  1.718679
  4.464346, -2.625723,152.177721,  1.719692
  4.482177, -2.624827,152.174074,  1.719109
  4.496673, -2.623043,152.171779,  1.716569
  4.514765, -2.622835,152.171506,  1.716465
  4.533698, -2.621965,152.166970,  1.715602
  4.547710, -2.620262,152.164785,  1.716585
  4.565848, -2.622516,152.163487,  1.714566
  4.584093, -2.622813,152.161506,  1.713620
  4.598483, -2.622509,152.161534,  1.712454
  4.616618, -2.623181,152.164170,  1.715708
  4.635197, -2.622124,152.166547,  1.715186
  4.649195, -2.621179,152.166479,  1.718130
  4.667253, -2.621330,152.164047,  1.718414
  4.685355, -2.619600,152.159225,  1.720703
  4.703424, -2.618987,152.157927,  1.722693
  4.717781, -2.619356,152.155100,  1.721805
  4.736247, -2.619377,152.153351,  1.723868
  4.753856, -2.618477,152.151999,  1.721827
  4.768247, -2.618809,152.149144,  1.722234
  4.786325, -2.617621,152.145606,  1.722091
  4.804541, -2.617875,152.146179,  1.722671
  4.822751, -2.616561,152.146780,  1.722931
  4.837481, -2.615113,152.149690,  1.725225
  4.855141, -2.613925,152.150141,  1.724853
  4.873290, -2.612295,152.149827,  1.725301
  4.887739, -2.612518,152.150182,  1.725419
  4.905853, -2.613420,152.153515,  1.725937
  4.923918, -2.613351,152.156001,  1.724412
  4.938511, -2.614231,152.158843,  1.725605
  4.956131, -2.614178,152.157763,  1.724954
  4.974460, -2.614134,152.156971,  1.724275
  4.992532, -2.612001,152.154581,  1.723458
  5.006947, -2.611278,152.152327,  1.721762
  5.025046, -2.611572,152.150182,  1.723925
  5.043238, -2.612185,152.149198,  1.726397
  5.057344, -2.611690,152.148707,  1.726329
  5.075413, -2.609519,152.148461,  1.724359
  5.093523, -2.607313,152.151056,  1.726275
  5.111585, -2.607335,152.149048,  1.724783
  5.125983, -2.607396,152.147491,  1.723481
  5.143995, -2.607118,152.146903,  1.721952
  5.162236, -2.606552,152.146862,  1.721554
  5.176636, -2.605902,152.148078,  1.721437
  5.194796, -2.604169,152.148269,  1.720588
  5.212965, -2.605353,152.147750,  1.719507
  5.227302, -2.605671,152.150277,  1.719705
  5.245129, -2.605761,152.152081,  1.719716
  5.263247, -2.605236,152.152545,  1.719207
  5.281437, -2.607934,152.153255,  1.717798
  5.295850, -2.608496,152.157354,  1.718138
  5.314015, -2.609335,152.160318,  1.715092
  5.332137, -2.609082,152.166328,  1.716998
  5.346210, -2.609201,152.169730,  1.717025
  5.363913, -2.610833,152.171642,  1.716702
  5.382100, -2.610336,152.173883,  1.716264
  5.400229, -2.609371,152.174074,  1.716490
  5.414585, -2.610092,152.174183,  1.717820
  5.432749, -2.609373,152.176260,  1.719618
  5.450450, -2.611070,152.177229,  1.720732
  5.468633, -2.611724,152.177680,  1.720766
  5.482700, -2.611219,152.180289,  1.717861
  5.500633, -2.611127,152.182379,  1.715941
  5.520265, -2.611847,152.186723,  1.715389
  5.535199, -2.613019,152.191627,  1.715648
  5.552943, -2.614891,152.195835,  1.717031
  5.567039, -2.614306,152.199141,  1.718092
  5.581512, -2.615562,152.203102,  1.717857
  5.595929, -2.615890,152.208034,  1.717569
  5.610429, -2.618048,152.210998,  1.717158
  5.628783, -2.618608,152.214153,  1.717805
  5.646695, -2.619233,152.216489,  1.717291
  5.660801, -2.618516,152.219194,  1.718814
  5.675392, -2.617276,152.221462,  1.718849
  5.689798, -2.617644,152.221339,  1.719937
  5.704299, -2.617826,152.218361,  1.718576
  5.722384, -2.618003,152.215342,  1.718707
  5.740702, -2.617578,152.212460,  1.718655
  5.754978, -2.618729,152.210096,  1.720973
  5.773076, -2.617952,152.207555,  1.717785
  5.791295, -2.615985,152.205752,  1.718492
  5.805670, -2.615510,152.204386,  1.718012
  5.823785, -2.615563,152.204304,  1.716433
  5.842157, -2.615161,152.202228,  1.717691
  5.856206, -2.614659,152.202296,  1.717594
  5.870377, -2.613927,152.202856,  1.718209
  5.884935, -2.615081,152.202952,  1.717551
  5.899300, -2.614868,152.204195,  1.719720
  5.917485, -2.614014,152.207801,  1.720287
  5.935620, -2.614997,152.209796,  1.717359
  5.949719, -2.612806,152.212596,  1.715201
  5.963650, -2.613961,152.214659,  1.713768
  5.977926, -2.612146,152.218620,  1.711117
  5.996075, -2.613443,152.222855,  1.712361
  6.010618, -2.613319,152.229494,  1.713084
  6.028965, -2.612848,152.234234,  1.712284
  6.043531, -2.614364,152.240245,  1.712119
  6.061535, -2.614155,152.244507,  1.708923
  6.079633, -2.614012,152.251665,  1.706236
  6.097785, -2.614958,152.254534,  1.704498
  6.112254, -2.616904,152.259547,  1.705517
  6.130381, -2.616535,152.262060,  1.708773
  6.148797, -2.617010,152.264246,  1.707246
  6.162907, -2.616967,152.266145,  1.708484
  6.181243, -2.618955,152.264314,  1.707653
  6.199374, -2.619273,152.265639,  1.707796
  6.213805, -2.619462,152.265298,  1.709635
  6.231642, -2.618506,152.264765,  1.709013
  6.249953, -2.619373,152.263986,  1.710522
  6.267794, -2.620539,152.264178,  1.710870
  6.282213, -2.621051,152.265571,  1.710649
  6.300319, -2.622218,152.267470,  1.711759
  6.315841, -2.621255,152.269123,  1.711799
  6.334058, -2.621361,152.270680,  1.713010
  6.351919, -2.620946,152.272729,  1.712247
  6.369887, -2.619898,152.275284,  1.714390
  6.384357, -2.619529,152.277961,  1.713544
  6.402496, -2.620663,152.282510,  1.712562
  6.420710, -2.621062,152.284436,  1.712907
  6.435234, -2.619804,152.287441,  1.713662
  6.453131, -2.618550,152.287892,  1.714592
  6.471256, -2.621443,152.288807,  1.713388
  6.485215, -2.620801,152.290337,  1.713522
  6.499394, -2.619305,152.291102,  1.713255
  6.513791, -2.617782,152.290296,  1.712753
  6.528763, -2.617268,152.288275,  1.712826
  6.546984, -2.617717,152.288480,  1.712842
  6.564909, -2.617854,152.286594,  1.713508
  6.579326, -2.618895,152.285625,  1.713716
  6.597457, -2.618921,152.283234,  1.714026
  6.615553, -2.618660,152.284149,  1.716187
  6.630008, -2.617640,152.284245,  1.715515
  6.648258, -2.616170,152.281540,  1.715501
  6.666143, -2.618915,152.279450,  1.717167
  6.684289, -2.619668,152.278098,  1.715693
  6.698824, -2.618915,152.276691,  1.715144
  6.717028, -2.620589,152.275284,  1.715918
  6.734868, -2.620508,152.271855,  1.717062
  6.749463, -2.620213,152.268658,  1.717960
  6.767233, -2.620745,152.263618,  1.721141
  6.785379, -2.623125,152.260011,  1.720964
  6.803506, -2.622448,152.255244,  1.719612
  6.817955, -2.622855,152.250886,  1.718687
  6.836079, -2.623910,152.246911,  1.717281
  6.853978, -2.623887,152.245805,  1.717120
  6.868269, -2.623543,152.244329,  1.718530
  6.886481, -2.622941,152.242389,  1.715608
  6.904689, -2.622774,152.239972,  1.714866
  6.919055, -2.621397,152.237267,  1.713636
  6.937145, -2.621866,152.234494,  1.713132
  6.954887, -2.621102,152.235327,  1.713745
  6.973235, -2.620293,152.236324,  1.713268
  6.987295, -2.621939,152.235067,  1.710894
  7.005366, -2.623839,152.232991,  1.712198
  7.023480, -2.624472,152.229904,  1.711663
  7.041725, -2.623279,152.228633,  1.710606
